B Freq,B Ampl,X1,Y1,R1,T1,X2,Y2,R2,T2
1753.0,1.7959999999999967,-1.8323953554e-05,2.8273700082e-05,3.3692271245e-05,122.94693756,0.0001107673379,-4.5861765102e-05,0.00011988621554,-22.491357803
1753.0,1.8149999999999966,7.9066157923e-06,2.8686830774e-05,2.9756491131e-05,74.590812683,0.00011048223678,-4.3421532609e-05,0.00011870868912,-21.455728531
1753.0,1.8339999999999965,2.991438123e-05,2.8687765735e-05,4.1447052354e-05,43.80090332,0.00011006471323,-4.1251034418e-05,0.00011754100706,-20.545438766
1753.0,1.8529999999999964,5.2083636547e-05,2.934073018e-05,5.9779460571e-05,29.39424324,0.00010943259986,-3.8752157707e-05,0.0001160914544,-19.500019073
1753.0,1.8719999999999963,7.3011047789e-05,2.9655991966e-05,7.8804136137e-05,22.106250763,0.00010763952014,-3.6274646845e-05,0.0001135874918,-18.623876572
1753.0,1.8909999999999962,9.2318659881e-05,3.0506556868e-05,9.7120850114e-05,18.307048798,0.00010489380657,-3.5439250496e-05,0.00011071879271,-18.66796875
1753.0,1.9099999999999961,0.00010856365407,3.0029905247e-05,0.0001126404095,15.462031364,0.00010217622912,-3.365291559e-05,0.00010757555719,-18.229888916
1793.0,0.01,6.027130803e-05,9.130264516e-06,6.0958936956e-05,8.6140213013,4.0911513111e-07,-5.1408449053e-07,6.5700686491e-07,-51.486766815
1793.0,0.028999999999999998,0.00017427143757,2.6135090593e-05,0.00017622027372,8.5289564133,1.338883294e-06,-1.5951097794e-06,2.0825425509e-06,-49.990989685
1793.0,0.048,0.00028290131013,4.2422547267e-05,0.00028606437263,8.5282592773,-9.2538726904e-07,-5.0941803238e-06,5.1775487009e-06,-100.29582977
1793.0,0.067,0.00038527976722,5.7457287767e-05,0.00038954050979,8.4820833206,2.6653642635e-06,-9.2955033324e-06,9.6700850918e-06,-74.000442505
1793.0,0.08600000000000001,0.00048096734099,7.1159796789e-05,0.00048620294547,8.4159383774,-2.7439725727e-06,-1.5722225726e-05,1.5959880329e-05,-99.900009155
1793.0,0.10500000000000001,0.00056282838341,8.182181773e-05,0.00056874478469,8.2714929581,-6.0424331423e-06,-2.3973960197e-05,2.6077155781e-05,-113.16914368
1793.0,0.12400000000000001,0.00062993780011,8.9837645646e-05,0.00063631153898,8.1164207458,-1.091635022e-05,-3.21272164e-05,3.3931180951e-05,-108.76699066
1793.0,0.14300000000000002,0.0007085481775,9.9631761259e-05,0.00071551871952,8.0041074753,-1.7595990357e-05,-4.2695268348e-05,4.6179047786e-05,-112.39801025
1793.0,0.162,0.00075994920917,0.00010482331709,0.00076714454917,7.8535151482,-2.0341098207e-05,-5.258425881e-05,5.6381421018e-05,-111.14788818
1793.0,0.181,0.00079940108117,0.00010739713616,0.00080658309162,7.6517000198,-2.7303294701e-05,-6.5284017182e-05,7.0763497206e-05,-112.69580841
1793.0,0.19999999999999998,0.00084751984105,0.00011155473476,0.00085483002476,7.4984478951,-3.4546021197e-05,-7.8193181253e-05,8.5484505689e-05,-113.83600616
1793.0,0.21899999999999997,0.00087507156422,0.00011215105042,0.00088222906925,7.3706655502,-4.4212982175e-05,-9.2172369477e-05,0.00010222785204,-115.6259613
1793.0,0.23799999999999996,0.00090185087174,0.0001135892453,0.00090897601331,7.1786756516,-5.4457246733e-05,-0.0001073512758,0.00012037395209,-116.89779663
1793.0,0.25699999999999995,0.00091823888943,0.00011289710528,0.00092515320284,7.0093154907,-5.9279915149e-05,-0.00012180443446,0.00013546374976,-115.95129395
1793.0,0.27599999999999997,0.00093356560683,0.00011319282203,0.00094040279509,6.9132442474,-6.9236513809e-05,-0.00013851346739,0.00015485372569,-116.55834198
1793.0,0.295,0.00093945849221,0.00011186079064,0.00095607776893,6.9211502075,-7.6567324868e-05,-0.00015521650494,0.00017307432427,-116.25682068
1793.0,0.314,0.00094425212592,0.00011173221719,0.00095083971974,6.7483615875,-8.1805788795e-05,-0.00017270185344,0.00019743636949,-117.33480072
1793.0,0.333,0.00092733214842,0.00010735340038,0.00093352538534,6.6034998894,-8.5437211965e-05,-0.00019016199803,0.00020847326959,-114.19372559
1793.0,0.35200000000000004,0.00091136578703,0.00010499690688,0.00091739412164,6.5719733238,-8.9391309302e-05,-0.00020804724772,0.00023357078317,-115.26252747
1793.0,0.37100000000000005,0.00089575856691,0.00010428446694,0.00090180855477,6.6404957771,-8.9047993242e-05,-0.00022893099231,0.00024919351563,-114.10162354
1793.0,0.39000000000000007,0.00086311012274,0.00010360621673,0.00087791262195,6.7775144577,-9.0477209596e-05,-0.00024451554054,0.00026071816683,-110.30580139
1793.0,0.4090000000000001,0.00083072698908,0.00010224732978,0.0008433816256,6.9633793831,-9.2108115496e-05,-0.00026416318724,0.0002797608031,-109.22257996
1793.0,0.4280000000000001,0.0007833991549,9.598730685e-05,0.00078925781418,6.9854440689,-8.7070351583e-05,-0.00028165223193,0.00029480372905,-107.17852783
1793.0,0.4470000000000001,0.00072531483602,9.0197259851e-05,0.00073090166552,7.0886826515,-7.989644655e-05,-0.00029777942109,0.00030831154436,-105.01914978
1793.0,0.46600000000000014,0.00067716761259,9.6463103546e-05,0.00069067708682,8.1594429016,-7.4108924309e-05,-0.0003145597293,0.00032317172736,-103.25688171
1793.0,0.48500000000000015,0.00061375636142,9.2169022537e-05,0.00062063836958,8.5404052734,-6.5360160079e-05,-0.0003288827138,0.00033531445661,-101.24015808
1793.0,0.5040000000000001,0.00053594447672,8.5549574578e-05,0.00054272945272,9.0692672729,-5.2850187785e-05,-0.00034086382948,0.00034493664862,-98.813407898
1793.0,0.5230000000000001,0.00046499233576,8.7488151621e-05,0.00047315115808,10.655610085,-3.8644277083e-05,-0.00035024157842,0.00035236703116,-96.296310425
1793.0,0.5420000000000001,0.00038539394154,8.6047461082e-05,0.00039488307084,12.586080551,-2.8141825169e-05,-0.00036044552689,0.00036154242116,-94.464309692
1793.0,0.5610000000000002,0.00030266572139,8.3640086814e-05,0.00031400989974,15.447856903,-1.4587523765e-05,-0.00036512853694,0.00036541986628,-92.287849426
1793.0,0.5800000000000002,0.00022120801441,8.1413229054e-05,0.0002357140329,20.205595016,-2.3136149139e-06,-0.00036837527296,0.00036838254891,-90.359848022
1793.0,0.5990000000000002,0.00013925037638,7.804352208e-05,0.00015962912585,29.268650055,1.0040896996e-05,-0.00036834413186,0.00036848094896,-88.438522339
1793.0,0.6180000000000002,6.0616759583e-05,6.8531924626e-05,9.1493260697e-05,48.507110596,2.2065816665e-05,-0.00036742235534,0.00036808435107,-86.563186646
1793.0,0.6370000000000002,-1.1904353414e-05,7.3295399488e-05,7.4255833169e-05,99.225189209,3.3996260754e-05,-0.0003621581418,0.00036375029595,-84.637283325
1793.0,0.6560000000000002,-7.599156379e-05,6.7616725573e-05,0.00010171892063,138.33753967,4.4685370085e-05,-0.00035612145439,0.00035891402513,-82.848014832
1793.0,0.6750000000000003,-0.00013320664584,6.2593790062e-05,0.00015222310321,153.1723938,5.5879481806e-05,-0.00035066626151,0.00035532462061,-80.671722412
1793.0,0.6940000000000003,-0.00018497918791,5.9502774093e-05,0.00019431386318,162.16841125,6.6786058596e-05,-0.0003378217225,0.00034436013084,-78.81703949
1793.0,0.7130000000000003,-0.00022592009918,5.489517207e-05,0.00023249381047,166.34265137,7.7002121543e-05,-0.00032527715666,0.00033426715527,-76.681671143
1793.0,0.7320000000000003,-0.00025981437648,5.1855957281e-05,0.00026493874611,168.71272278,8.8469365437e-05,-0.00031363355811,0.00032587241731,-74.247367859
1793.0,0.7510000000000003,-0.00028571474832,5.0420330808e-05,0.00029012950836,169.99198914,9.9259334092e-05,-0.00030061250436,0.00031657589716,-71.342788696
1793.0,0.7700000000000004,-0.00030047242763,4.6739820391e-05,0.00030408598832,171.15823364,0.00010904167721,-0.00028761636349,0.00030759273795,-69.237182617
1793.0,0.7890000000000004,-0.00030897630495,4.450261622e-05,0.0003121647751,171.8039093,0.00011762254871,-0.00027310659061,0.00029735884164,-66.699234009
1793.0,0.8080000000000004,-0.00030975759728,4.3131931307e-05,0.00031274612411,172.07284546,0.00012795640214,-0.00025997430203,0.00028975764872,-63.794109344
1793.0,0.8270000000000004,-0.0003034688707,4.1132068873e-05,0.0003062437172,172.28117371,0.0001362303301,-0.00024700304493,0.00028208014555,-61.121807098
1793.0,0.8460000000000004,-0.00028915875009,3.8829461118e-05,0.00029175420059,172.3518219,0.00014358924818,-0.00023249990772,0.00027326558484,-58.301006317
1793.0,0.8650000000000004,-0.00027006928576,3.7973906728e-05,0.00027272594161,171.99621582,0.00015067117056,-0.00021899420244,0.0002658200101,-55.47146225
1793.0,0.8840000000000005,-0.00024432427017,3.6521330912e-05,0.00024703878444,171.49841309,0.00015637623437,-0.0002044619323,0.00025740670389,-52.590576172
1793.0,0.9030000000000005,-0.00021498772549,3.5338816815e-05,0.00021787280275,170.66540527,0.00016278613475,-0.00019381580933,0.00025487635867,-49.502178192
1793.0,0.9220000000000005,-0.00018504944455,3.7134552258e-05,0.0001887386461,168.6529541,0.00016695773229,-0.00017914790078,0.00024488539202,-47.017177582
1793.0,0.9410000000000005,-0.00014771989663,3.5551525798e-05,0.00015193774016,166.4680481,0.00016966531985,-0.00016624049749,0.00024242521613,-44.113040924
1793.0,0.9600000000000005,-0.00010951824515,3.5608583858e-05,0.00011516169616,161.98866272,0.00017300370382,-0.00015456517576,0.00023199284624,-41.778274536
1793.0,0.9790000000000005,-7.2802482464e-05,3.6591583921e-05,8.4555409558e-05,152.77430725,0.00017614962417,-0.00014396198094,0.0002274945,-39.23507309
1793.0,0.9980000000000006,-3.4003711335e-05,3.8239915739e-05,5.3335195844e-05,132.39732361,0.00017592810036,-0.00013332690287,0.00022348988568,-37.153018951
1793.0,1.0170000000000006,6.4938349169e-06,3.8334474084e-05,3.8880607462e-05,80.385398865,0.00017574380036,-0.00012327730656,0.00021466992621,-35.04813385
1793.0,1.0360000000000005,4.3903670303e-05,3.8505524572e-05,5.8396984969e-05,41.252239227,0.00017327310343,-0.00011409935541,0.00020746621885,-33.364677429
1793.0,1.0550000000000004,8.0477919255e-05,3.841542275e-05,8.9176464826e-05,25.517061234,0.00017137193936,-0.00010617803491,0.00020159890119,-31.781385422
1793.0,1.0740000000000003,0.00011361308862,3.9871036279e-05,0.00012040611909,20.116117477,0.00016716567916,-9.8942444311e-05,0.00019559716748,-30.890010834
1793.0,1.0930000000000002,0.00014499106328,4.0012069803e-05,0.00015041069128,15.427498817,0.00016209765454,-9.2206755653e-05,0.00018648790137,-29.632713318
1793.0,1.112,0.00017237474094,4.0947292291e-05,0.00017717148876,13.362825394,0.00015614074073,-8.7325730419e-05,0.00017890142044,-29.217224121
1793.0,1.131,0.00019606576825,4.1847964894e-05,0.00020048201259,12.401316643,0.00014939371613,-8.1586556917e-05,0.0001702199952,-28.639734268
1793.0,1.15,0.00021169538377,4.1643183067e-05,0.00021575238497,11.128717422,0.00014121770801,-7.8491975728e-05,0.00016156557831,-29.066289902
1793.0,1.1689999999999998,0.00022795217228,4.231465573e-05,0.000231846323,10.516090393,0.00013358709111,-7.5666743214e-05,0.00015352838091,-29.528188705
1793.0,1.1879999999999997,0.00024009423214,4.3327243475e-05,0.00024397231755,10.229462624,0.00012627759133,-7.3594899732e-05,0.00014493311755,-30.773569107
1793.0,1.2069999999999996,0.00024790904718,4.3053380068e-05,0.00025161972735,9.8520679474,0.00011815607286,-7.1781512816e-05,0.00013751692313,-31.465370178
1793.0,1.2259999999999995,0.00025049815304,4.3438678404e-05,0.00025423659827,9.8377809525,0.00010936461331,-6.9744317443e-05,0.00012971079559,-32.52658844
1793.0,1.2449999999999994,0.0002495200024,4.3635394832e-05,0.00025330667268,10.15767765,0.00010249459592,-6.9255125709e-05,0.0001225858432,-34.398963928
1793.0,1.2639999999999993,0.00024267000845,4.2552277591e-05,0.00024637253955,9.9457216263,9.4750117569e-05,-6.7718581704e-05,0.00011646197527,-35.553657532
1793.0,1.2829999999999993,0.00023223254539,4.2564224714e-05,0.00023610095377,10.386054993,8.8793269242e-05,-6.8117456976e-05,0.00011191172234,-37.493495941
1793.0,1.3019999999999992,0.00021831553022,4.3169875426e-05,0.00022254281794,11.185411453,8.3195162006e-05,-6.7976499849e-05,0.00010743481107,-39.251319885
1793.0,1.320999999999999,0.00019945087843,4.3066411308e-05,0.00020404746465,12.184523582,7.7263001003e-05,-6.9819012424e-05,0.00010413580458,-43.109375
1793.0,1.339999999999999,0.00017728445528,4.2261923227e-05,0.000183620592,13.752166748,7.3266608524e-05,-7.0719695941e-05,0.00010182961705,-43.986621857
1793.0,1.3589999999999989,0.00015188027464,4.1736078856e-05,0.00015751036699,15.365377426,6.9146299211e-05,-7.2215618275e-05,9.9981538369e-05,-46.243835449
1793.0,1.3779999999999988,0.00012398969557,4.1704759496e-05,0.00013081564975,18.590707779,6.6631022491e-05,-7.3977869761e-05,9.9308541394e-05,-48.153049469
1793.0,1.3969999999999987,9.4156741397e-05,4.1168663302e-05,0.00010276356625,23.616651535,6.5085376264e-05,-7.5454932812e-05,9.9520249933e-05,-49.304603577
1793.0,1.4159999999999986,6.2962608354e-05,4.0583508962e-05,7.4908683018e-05,32.804416656,6.3711660914e-05,-7.6087468187e-05,9.9239492556e-05,-50.058952332
1793.0,1.4349999999999985,3.3476346289e-05,3.8700214645e-05,5.1170030929e-05,49.139636993,6.3459352532e-05,-7.7072807471e-05,9.9836397567e-05,-50.533016205
1793.0,1.4539999999999984,2.0562429199e-06,3.8426576793e-05,3.8481550291e-05,88.263725281,6.3458319346e-05,-7.7860691817e-05,0.00010044524242,-50.904411316
1793.0,1.4729999999999983,-2.7559794034e-05,3.6845402065e-05,4.6012239181e-05,126.7959137,6.4265463152e-05,-7.8313860286e-05,0.00010130701412,-50.62720871
1793.0,1.4919999999999982,-5.5622891523e-05,3.575676601e-05,6.6124521254e-05,147.26535034,6.5432708652e-05,-7.8254830441e-05,0.00010200616816,-50.099346161
1793.0,1.5109999999999981,-8.0649209849e-05,3.5595588997e-05,8.9641536761e-05,156.60372925,6.7470027716e-05,-7.9075754911e-05,0.00010463394574,-49.089809418
1793.0,1.529999999999998,-0.00010408551316,3.3448748582e-05,0.00010932800069,162.18475342,6.9217945565e-05,-7.7806260379e-05,0.0001041390351,-48.343090057
1793.0,1.548999999999998,-0.00012350310863,3.2365784136e-05,0.00012767365843,165.3150177,7.2120586992e-05,-7.7760822023e-05,0.00010605715943,-47.155094147
1793.0,1.5679999999999978,-0.00013943707745,3.1230621971e-05,0.00014289174578,167.37542725,7.4833667895e-05,-7.6942720625e-05,0.00010733247473,-45.796115875
1793.0,1.5869999999999977,-0.00015211757272,3.0796039937e-05,0.00015520359739,168.55519104,7.9928002378e-05,-7.6655036537e-05,0.00011074510257,-43.802555084
1793.0,1.6059999999999977,-0.00016078102635,3.0524970498e-05,0.00016561741359,169.37905884,8.1198770204e-05,-7.4653609772e-05,0.0001103014074,-42.595222473
1793.0,1.6249999999999976,-0.00016522133956,2.9975210055e-05,0.0001700011926,169.84429932,8.401969535e-05,-7.2818860644e-05,0.0001111840611,-40.915077209
1793.0,1.6439999999999975,-0.00016758726269,2.8363039746e-05,0.0001699704444,170.39407349,8.7925342086e-05,-7.1309921623e-05,0.00011320763588,-39.043022156
1793.0,1.6629999999999974,-0.0001647106692,2.7639769542e-05,0.00016701364075,170.47406006,9.062004392e-05,-6.8777939305e-05,0.00011376465409,-37.197425842
1793.0,1.6819999999999973,-0.00016009688261,2.7354686608e-05,0.00016241702542,170.30387878,9.3755123089e-05,-6.7782500992e-05,0.00011714385619,-35.1823349
1793.0,1.7009999999999972,-0.00015106344654,2.7239389965e-05,0.00015349968453,169.55046082,9.7019044915e-05,-6.4420775743e-05,0.00011645913764,-33.584209442
1793.0,1.719999999999997,-0.00013528543059,2.6370373234e-05,0.0001378315792,168.96998596,9.9799013697e-05,-6.207745173e-05,0.00011753064609,-31.882627487
1793.0,1.738999999999997,-0.00012149793474,2.781987132e-05,0.00012826320017,167.47315979,0.00010256524547,-5.9236357629e-05,0.00012113733828,-29.776105881
1793.0,1.757999999999997,-0.00010580300295,2.7670303098e-05,0.0001112186801,165.59394836,0.00010524076788,-5.6586548453e-05,0.00011948915926,-28.174345016
1793.0,1.7769999999999968,-8.6396932602e-05,2.7164733183e-05,9.0566834842e-05,162.5459137,0.00010706784087,-5.4059073591e-05,0.00011994125816,-26.789432526
1793.0,1.7959999999999967,-6.4966749051e-05,2.6595773306e-05,7.0199814218e-05,157.82174683,0.00010905206,-5.1654868003e-05,0.00012066722411,-25.345588684
1793.0,1.8149999999999966,-4.0890423406e-05,2.7582060284e-05,4.9323392886e-05,146.45973206,0.00011002110841,-4.8467893066e-05,0.00012022387818,-23.775058746
1793.0,1.8339999999999965,-1.8584143618e-05,2.7722097002e-05,3.3374915802e-05,123.83681488,0.00011020572856,-4.554584666e-05,0.00011924649152,-22.409193039
1793.0,1.8529999999999964,3.5791006212e-06,2.7869813493e-05,2.8098693292e-05,85.018585205,0.00011026790162,-4.297932901e-05,0.00011834793258,-21.294437408
1793.0,1.8719999999999963,2.5694067517e-05,2.923410284e-05,3.8920661609e-05,48.687522888,0.00011009421723,-4.0627615817e-05,0.00011735135195,-20.255363464
1793.0,1.8909999999999962,4.7820038162e-05,2.8682003176e-05,5.5762113334e-05,32.164367676,0.00010856181325,-3.838829798e-05,0.00011514915968,-19.473987579
1793.0,1.9099999999999961,6.8527595431e-05,2.8954636946e-05,7.4393567047e-05,22.905281067,0.00010747971828,-3.6551628e-05,0.00011352493311,-18.7821064
1833.0,0.01,5.9314439568e-05,9.0917637863e-06,6.0007194406e-05,8.7145147324,6.0361998067e-07,1.2480654732e-08,1.2483717171e-07,110.28437805
1833.0,0.028999999999999998,0.0001708817872,2.5398232538e-05,0.00017275894061,8.4540052414,1.1351890983e-08,-2.0164427497e-06,2.1562625534e-06,-110.74654388
1833.0,0.048,0.00027746253181,4.1604813305e-05,0.00028056444717,8.4983072281,2.1893252722e-07,-4.5790898184e-06,4.5843203225e-06,-87.262695312
1833.0,0.067,0.00037841417361,5.6357093854e-05,0.00038258775021,8.4707794189,-9.970190149e-07,-9.4305323728e-06,1.0765415936e-05,-110.81362915
1833.0,0.08600000000000001,0.00047219428234,6.9194553362e-05,0.00047723721946,8.3366928101,-1.65025142e-06,-1.5265530237e-05,1.6209114619e-05,-109.64616394
1833.0,0.10500000000000001,0.0005554415402,8.016530046e-05,0.00056119670626,8.2126264572,-7.7983249867e-06,-2.2378213544e-05,2.4920580472e-05,-116.10601807
1833.0,0.12400000000000001,0.00063056184445,8.95119083e-05,0.00063688360387,8.1097736359,-9.5117284218e-06,-3.0551069358e-05,3.199751518e-05,-118.14420319
1833.0,0.14300000000000002,0.00069670658559,9.7434640338e-05,0.00070348678855,7.9611978531,-1.7020043742e-05,-4.0009988879e-05,4.3479663873e-05,-113.04464722
1833.0,0.162,0.00075138307875,0.00010343449685,0.00076643045759,7.8651690483,-1.9639013772e-05,-4.9844060413e-05,5.3573516198e-05,-111.50488281
1833.0,0.181,0.00079936825205,0.00010694938828,0.00080649089068,7.6204843521,-3.330752952e-05,-6.255084736e-05,7.0866073656e-05,-118.03471375
1833.0,0.19999999999999998,0.00083972024731,0.00011001621897,0.00084689655341,7.4641122818,-3.3471111237e-05,-7.3617717135e-05,8.0869547674e-05,-114.44944
1833.0,0.21899999999999997,0.00087483209791,0.00011256822472,0.00088204466738,7.332192421,-4.329411604e-05,-8.718418394e-05,9.7341988294e-05,-116.40815735
1833.0,0.23799999999999996,0.00089798454428,0.00011271312542,0.00090503069805,7.1542301178,-5.198038707e-05,-0.00010137975914,0.00011890279711,-120.17646027
1833.0,0.25699999999999995,0.00091525353491,0.00011235963029,0.00092212454183,6.9988059998,-6.0174650571e-05,-0.00011572476069,0.00013043468061,-117.47355652
1833.0,0.27599999999999997,0.00093008979456,0.00011177841952,0.00093678251142,6.8529543877,-6.8138266215e-05,-0.00013042366481,0.00014715010184,-117.58426666
1833.0,0.295,0.00093654211378,0.00011009526497,0.00094299105695,6.704636097,-7.172862388e-05,-0.00014575694513,0.00016245023289,-116.20230865
1833.0,0.314,0.00093937641941,0.00010892795399,0.00094567082124,6.7210426331,-7.9087280028e-05,-0.00016264041187,0.00018084993644,-115.93229675
1833.0,0.333,0.00093270948855,0.00010998148355,0.00095004524337,6.6477203369,-8.2910897618e-05,-0.0001794944983,0.00019771821098,-114.79282379
1833.0,0.35200000000000004,0.00092351611238,0.00010566710262,0.00092954165302,6.52729702,-8.8867294835e-05,-0.00019734875241,0.00021643457876,-114.24230957
1833.0,0.37100000000000005,0.00089185341494,9.9331969977e-05,0.00089736800874,6.3552393913,-9.2751484772e-05,-0.00021533069958,0.00023445712577,-113.30345917
1833.0,0.39000000000000007,0.00087620067643,9.9789955129e-05,0.00088186492212,6.4973845482,-9.2252135801e-05,-0.00023198503186,0.00024965478224,-111.68593597
1833.0,0.4090000000000001,0.00084938830696,9.967895312e-05,0.00085521716392,6.6932621002,-9.3937997008e-05,-0.00025061980705,0.00026764647919,-110.5471344
1833.0,0.4280000000000001,0.00080813944805,9.9908866105e-05,0.00082557130372,7.0369544029,-8.6903201009e-05,-0.00026686210185,0.00028065557126,-108.03773499
1833.0,0.4470000000000001,0.00076648232061,9.6268355264e-05,0.00077250419417,7.1587281227,-8.6564679805e-05,-0.00028525176458,0.00029809732223,-106.88134003
1833.0,0.46600000000000014,0.00071117578773,9.2800342827e-05,0.00071720493725,7.4344425201,-7.1198053774e-05,-0.00029635237297,0.00030478500412,-103.5091629
1833.0,0.48500000000000015,0.0006510852254,9.0752044343e-05,0.00065737962723,7.9350934029,-7.2032635217e-05,-0.00031572318403,0.0003238361387,-102.85211182
1833.0,0.5040000000000001,0.0005847591674,8.9184708486e-05,0.00059152103495,8.6716556549,-6.0876089265e-05,-0.0003280226083,0.00033362366958,-100.51361847
1833.0,0.5230000000000001,0.00051271665143,8.7681873993e-05,0.00052016001428,9.7045164108,-5.086093006e-05,-0.0003407560871,0.00034852407407,-99.157234192
1833.0,0.5420000000000001,0.00043734288192,8.5604064225e-05,0.00044564210111,11.074868202,-3.67483226e-05,-0.00034837229759,0.00035030517029,-96.021614075
1833.0,0.5610000000000002,0.00035775313154,8.3583749074e-05,0.00036738748895,13.150425911,-2.4976294299e-05,-0.0003562871716,0.00035716147977,-94.009963989
1833.0,0.5800000000000002,0.00027857220266,8.2208491222e-05,0.00029044915573,16.441677094,-1.3192833649e-05,-0.00036234798608,0.00036258809268,-92.085174561
1833.0,0.5990000000000002,0.00019633339252,7.7834367403e-05,0.00021564004419,22.817201614,-8.977577437e-08,-0.0003638851922,0.0003638851922,-90.014129639
1833.0,0.6180000000000002,0.00011708611419,7.5127158198e-05,0.00013911594579,32.685855865,1.2243546735e-05,-0.00036156969145,0.00036177693983,-88.060577393
1833.0,0.6370000000000002,4.1364597564e-05,7.2504881246e-05,8.3474478743e-05,60.294898987,2.3642000087e-05,-0.00036065318272,0.00036142728641,-86.249435425
1833.0,0.6560000000000002,-2.5908804673e-05,7.0081820013e-05,7.4717660027e-05,110.28902435,3.4582928492e-05,-0.0003556041047,0.0003572817368,-84.445373535
1833.0,0.6750000000000003,-8.8976579718e-05,6.460842269e-05,0.00010995944467,144.01553345,4.6215769544e-05,-0.00034858999425,0.0003516402794,-82.447814941
1833.0,0.6940000000000003,-0.00014556551469,6.6625798354e-05,0.00016219676763,155.26004028,5.7339726482e-05,-0.00034015378333,0.00034495283035,-80.431602478
1833.0,0.7130000000000003,-0.00019284198061,5.91212156e-05,0.00020494512864,162.15704346,6.8560118962e-05,-0.00033262258512,0.00034000596497,-77.940925598
1833.0,0.7320000000000003,-0.00023289491946,5.4468007875e-05,0.00023917944054,166.83659363,7.9191639088e-05,-0.00031843586476,0.00032813521102,-76.034439087
1833.0,0.7510000000000003,-0.00026276623248,4.9958678574e-05,0.00026747328229,169.23506165,9.0359317255e-05,-0.00030705434619,0.00032007368281,-73.601997375
1833.0,0.7700000000000004,-0.00028808001662,4.9173348089e-05,0.00029224669561,170.31333923,0.00010080855282,-0.00029429272399,0.00031107969698,-71.091346741
1833.0,0.7890000000000004,-0.00030294712633,4.6399596613e-05,0.00030647983658,171.29219055,0.00011012783943,-0.0002816010674,0.00030236950261,-68.09262085
1833.0,0.8080000000000004,-0.00031035230495,4.4557989895e-05,0.00031353466329,171.82974243,0.00011758663459,-0.00026674257242,0.00029151022318,-66.2109375
1833.0,0.8270000000000004,-0.00030921798316,4.1839790356e-05,0.00031203575782,172.29418945,0.00012810026237,-0.00025478456519,0.0002851751342,-63.30771637
1833.0,0.8460000000000004,-0.00030304436223,4.0164821257e-05,0.00030569444061,171.93998718,0.0001362489129,-0.00024080395815,0.00027667728136,-60.498447418
1833.0,0.8650000000000004,-0.00028897018638,3.8385183871e-05,0.00029150847695,171.90264893,0.00014495568757,-0.00022840543534,0.00027052024961,-57.599063873
1833.0,0.8840000000000005,-0.00027151734685,3.8110818423e-05,0.00027417895035,172.01000977,0.00015392364003,-0.00021652421856,0.00026565999724,-54.591579437
1833.0,0.9030000000000005,-0.00024664020748,3.7147845433e-05,0.00024942203891,171.43473816,0.00015766525757,-0.00020188828057,0.00025615858613,-52.011837006
1833.0,0.9220000000000005,-0.00021778907103,3.6780133087e-05,0.00022087294201,170.41433716,0.00016193206829,-0.00018911180086,0.0002489683975,-49.427318573
1833.0,0.9410000000000005,-0.00018671284488,3.5645429307e-05,0.00019008494564,169.19168091,0.00016852596309,-0.00017772914725,0.00024492578814,-46.522514343
1833.0,0.9600000000000005,-0.00015197707398,3.5859087802e-05,0.00015615025768,166.72383118,0.00017095240764,-0.00016613108164,0.00024026539177,-43.688541412
1833.0,0.9790000000000005,-0.00011613818788,3.6310233554e-05,0.00012488999346,162.09750366,0.00017369598208,-0.00015331628674,0.00023168120242,-41.433883667
1833.0,0.9980000000000006,-7.8319848399e-05,3.6831344914e-05,8.6547945102e-05,154.81385803,0.00017471432511,-0.000141886645,0.00022507090762,-39.080272675
1833.0,1.0170000000000006,-3.7499830796e-05,3.5425196984e-05,5.1586644986e-05,136.62953186,0.00017635378754,-0.00013251099153,0.00022058973263,-36.920936584
1833.0,1.0360000000000005,-4.5197458576e-07,3.6822981201e-05,3.6825756979e-05,90.703224182,0.00017410615692,-0.00012429279741,0.00021712285525,-34.921508789
1833.0,1.0550000000000004,3.7032939872e-05,3.706388452e-05,5.2394367231e-05,45.023918152,0.00017499088426,-0.000114669092,0.00020921473333,-33.236263275
1833.0,1.0740000000000003,7.3242430517e-05,3.7184792745e-05,8.206840721e-05,28.94342041,0.00017166166799,-0.00010552057938,0.00020150016644,-31.579072952
1833.0,1.0930000000000002,0.00010596225911,3.8899361243e-05,0.00011287673988,20.158479691,0.00016822651378,-9.9404191133e-05,0.00019540048379,-30.578622818
1833.0,1.112,0.0001366965007,3.9126920456e-05,0.00014218597789,15.972819328,0.00016358934226,-9.2261223472e-05,0.00018781267863,-29.422157288
1833.0,1.131,0.00016447465168,3.9155533159e-05,0.00016958607011,13.999090195,0.00015760734095,-8.6796870164e-05,0.00017992714129,-28.842273712
1833.0,1.15,0.00018372946943,4.1198349209e-05,0.0001882918441,12.638588905,0.00015043601161,-8.419558435e-05,0.00017225589545,-29.260555267
1833.0,1.1689999999999998,0.00020453569596,4.0702369006e-05,0.00020936850342,11.519122124,0.00014305974764,-7.9103796452e-05,0.00016347324708,-28.940063477
1833.0,1.1879999999999997,0.00022221797553,4.1859322664e-05,0.00022612613975,10.667831421,0.00013689715706,-7.3984665505e-05,0.00015561029431,-28.388547897
1833.0,1.2069999999999996,0.00023606728064,4.1555322241e-05,0.00023969690665,9.9835891724,0.00012856675312,-7.2376635217e-05,0.00014753911819,-29.377326965
